"compound","filename","area_per_Lpc","mz","rt","treatment","date"
"FT0068","Smp_21July-LH_1.mzML",189876.061416187,70.0658101632916,454.398803710938,"LH",2022-07-21
"FT0068","Smp_21July-LH_2.mzML",NA,70.065803744965,472.919372558594,"LH",2022-07-21
"FT0068","Smp_21July-LH_3.mzML",307683.458083636,70.0658075180452,479.273956298828,"LH",2022-07-21
"FT0068","Smp_21July-LL_1.mzML",381563.539096033,70.0658361390414,450.036865234375,"LL",2022-07-21
"FT0068","Smp_21July-LL_2.mzML",259433.242493488,70.0658285601225,479.860168457031,"LL",2022-07-21
"FT0068","Smp_21July-LL_3.mzML",492853.764045184,70.0658230495292,449.484741210938,"LL",2022-07-21
"FT0068","Smp_21July-RH_1.mzML",131778.760191691,70.0657593808614,471.423675537109,"RH",2022-07-21
"FT0068","Smp_21July-RH_1.mzML",104787.938754234,70.0657593808614,471.423675537109,"RH",2022-07-21
"FT0068","Smp_21July-RH_1.mzML",164998.476391285,70.0657593808614,471.423675537109,"RH",2022-07-21
"FT0068","Smp_21July-RH_2.mzML",NA,70.0658103035299,447.213958740234,"RH",2022-07-21
"FT0068","Smp_21July-RH_3.mzML",NA,70.065790767491,462.088806152344,"RH",2022-07-21
"FT0068","Smp_21July-RL_1.mzML",493200.231135593,70.065839687654,470.921936035156,"RL",2022-07-21
"FT0068","Smp_21July-RL_1.mzML",276968.933135732,70.065839687654,470.921936035156,"RL",2022-07-21
"FT0068","Smp_21July-RL_1.mzML",366933.50319324,70.065839687654,470.921936035156,"RL",2022-07-21
"FT0068","Smp_21July-RL_2.mzML",NA,70.0658398811073,476.622955322266,"RL",2022-07-21
"FT0068","Smp_21July-RL_3.mzML",NA,70.0658120204666,446.296722412109,"RL",2022-07-21
"FT0068","Smp_21July-ZF_1.mzML",675211.548616223,70.0658331242378,423.897644042969,"ZF",2022-07-21
"FT0068","Smp_21July-ZF_2.mzML",865876.204029871,70.0658353075465,460.052520751953,"ZF",2022-07-21
"FT0068","Smp_21July-ZF_3.mzML",741670.96928443,70.0658071073032,449.721984863281,"ZF",2022-07-21
"FT0068","Smp_21July-ZH_1.mzML",394153.807980374,70.0657569475805,477.479278564453,"ZH",2022-07-21
"FT0068","Smp_21July-ZH_2.mzML",340356.074402318,70.065839189111,452.418334960938,"ZH",2022-07-21
"FT0068","Smp_21July-ZH_3.mzML",594415.05203982,70.0658585317912,460.250457763672,"ZH",2022-07-21
"FT0068","Smp_21July-ZL_1.mzML",735177.077960444,70.0658151871815,443.014770507812,"ZL",2022-07-21
"FT0068","Smp_21July-ZL_2.mzML",378567.12344742,70.0658225719286,435.307037353516,"ZL",2022-07-21
"FT0068","Smp_21July-ZL_3.mzML",625062.792575523,70.0657785640584,469.296569824219,"ZL",2022-07-21
"FT0068","Smp_27July-C_1.mzML",232117.996034095,70.0657678128912,475.909149169922,"C",2022-07-27
"FT0068","Smp_27July-C_2.mzML",424466.51449407,70.0657789415601,453.388366699219,"C",2022-07-27
"FT0068","Smp_27July-C_3.mzML",326042.126986306,70.0658750434202,458.290152,"C",2022-07-27
"FT0068","Smp_27July-LH_1.mzML",180582.546527402,70.0657815901295,466.480194091797,"LH",2022-07-27
"FT0068","Smp_27July-LH_2.mzML",141475.839832453,70.0658669714966,439.846130371094,"LH",2022-07-27
"FT0068","Smp_27July-LH_3.mzML",165305.85749509,70.0657799694287,467.510162353516,"LH",2022-07-27
"FT0068","Smp_27July-LL_1.mzML",367461.699208986,70.0658106431035,480.173645019531,"LL",2022-07-27
"FT0068","Smp_27July-LL_2.mzML",497317.115983861,70.0658210343635,440.657379150391,"LL",2022-07-27
"FT0068","Smp_27July-LL_3.mzML",234623.11259903,70.0658007799504,429.995635986328,"LL",2022-07-27
"FT0068","Smp_27July-RH_1.mzML",234663.327230503,70.0658000219115,480.303680419922,"RH",2022-07-27
"FT0068","Smp_27July-RH_2.mzML",324643.593055782,70.065847099014,450.841064453125,"RH",2022-07-27
"FT0068","Smp_27July-RH_2.mzML",232242.581155737,70.065847099014,450.841064453125,"RH",2022-07-27
"FT0068","Smp_27July-RH_3.mzML",165212.042736895,70.065824744837,449.907745361328,"RH",2022-07-27
"FT0068","Smp_27July-RL_1.mzML",456601.030690993,70.0658397731219,477.479278564453,"RL",2022-07-27
"FT0068","Smp_27July-RL_2.mzML",70491.0092327488,70.0658650791442,476.755554199219,"RL",2022-07-27
"FT0068","Smp_27July-RL_3.mzML",121391.8945456,70.0658374169063,442.555877685547,"RL",2022-07-27
"FT0068","Smp_27July-ZF_1.mzML",597853.340925677,70.0658187942639,433.854125976562,"ZF",2022-07-27
"FT0068","Smp_27July-ZF_2.mzML",411665.104479867,70.065861319708,455.193786621094,"ZF",2022-07-27
"FT0068","Smp_27July-ZF_3.mzML",570689.103933214,70.0657713088717,465.384033203125,"ZF",2022-07-27
"FT0068","Smp_27July-ZH_1.mzML",334845.254060002,70.0658119018473,475.543273925781,"ZH",2022-07-27
"FT0068","Smp_27July-ZH_2.mzML",268333.131256998,70.0658291679725,434.880981445312,"ZH",2022-07-27
"FT0068","Smp_27July-ZH_3.mzML",353232.509806231,70.0657695666511,439.658447265625,"ZH",2022-07-27
"FT0068","Smp_27July-ZL_1.mzML",515923.521484812,70.0658355220416,440.258087158203,"ZL",2022-07-27
"FT0068","Smp_27July-ZL_2.mzML",372865.49480805,70.0658183348025,468.845550537109,"ZL",2022-07-27
"FT0068","Smp_27July-ZL_3.mzML",353169.30952397,70.0658380017505,474.686737060547,"ZL",2022-07-27
"FT0068","Smp_27June-T0Tote1_1.mzML",NA,70.0658032866776,433.290405273438,"Tote",NA
"FT0068","Smp_27June-T0Tote1_2.mzML",NA,70.0658011937462,458.067230224609,"Tote",NA
"FT0068","Smp_27June-T0Tote2_1.mzML",NA,70.065810702293,427.33984375,"Tote",NA
"FT0068","Smp_27June-T0Tote2_2.mzML",NA,70.0658141364999,472.842590332031,"Tote",NA
"FT0068","Smp_27June-T0Tote3_1.mzML",NA,70.0658427663643,426.008972167969,"Tote",NA
"FT0068","Smp_27June-T0Tote3_2.mzML",NA,70.0658310476492,451.516479492188,"Tote",NA
"FT0068","Smp_27June-T0Tote4_1.mzML",NA,70.0658506264562,468.416809082031,"Tote",NA
"FT0068","Smp_27June-T0Tote4_2.mzML",NA,70.0658430350774,434.420013427734,"Tote",NA
"FT0068","Smp_30June-C_1.mzML",515029.75111765,70.0658154174067,480.296844482422,"C",2022-06-30
"FT0068","Smp_30June-C_2.mzML",533654.559837016,70.0658079289377,469.36328125,"C",2022-06-30
"FT0068","Smp_30June-C_3.mzML",888360.2424942,70.065828938997,463.826812744141,"C",2022-06-30
"FT0068","Smp_30June-LH_1.mzML",644866.622459026,70.0658160064749,435.091217041016,"LH",2022-06-30
"FT0068","Smp_30June-LH_2.mzML",514615.912371424,70.0658447285469,467.486236572266,"LH",2022-06-30
"FT0068","Smp_30June-LH_3.mzML",706576.293051091,70.0658227949214,450.890350341797,"LH",2022-06-30
"FT0068","Smp_30June-LL_1.mzML",859729.236658425,70.0658109307984,439.050445556641,"LL",2022-06-30
"FT0068","Smp_30June-LL_2.mzML",1130802.50142071,70.0658106315019,462.820373535156,"LL",2022-06-30
"FT0068","Smp_30June-LL_3.mzML",761301.407959241,70.06577514503,460.929412841797,"LL",2022-06-30
"FT0068","Smp_30June-RH_1.mzML",453435.071155142,70.0658268143904,474.77001953125,"RH",2022-06-30
"FT0068","Smp_30June-RH_2.mzML",789204.155920646,70.0658255287577,473.815490722656,"RH",2022-06-30
"FT0068","Smp_30June-RH_3.mzML",545945.964777341,70.0658134571421,433.286468505859,"RH",2022-06-30
"FT0068","Smp_30June-RL_1.mzML",794920.925214941,70.0658190596385,443.626495361328,"RL",2022-06-30
"FT0068","Smp_30June-RL_2.mzML",638572.384731816,70.0658119111987,430.874084472656,"RL",2022-06-30
"FT0068","Smp_30June-RL_3.mzML",431253.190296382,70.0658162913416,425.093780517578,"RL",2022-06-30
"FT0068","Smp_30June-ZF_1.mzML",866673.817964892,70.0658711919307,477.713348388672,"ZF",2022-06-30
"FT0068","Smp_30June-ZF_2.mzML",1154764.7999817,70.065805869591,472.025421142578,"ZF",2022-06-30
"FT0068","Smp_30June-ZF_3.mzML",1234475.35186933,70.0658597625701,462.783081054688,"ZF",2022-06-30
"FT0068","Smp_30June-ZH_1.mzML",750221.14780105,70.0658294107578,477.479278564453,"ZH",2022-06-30
"FT0068","Smp_30June-ZH_2.mzML",688061.636706819,70.0658297406091,472.814392089844,"ZH",2022-06-30
"FT0068","Smp_30June-ZH_3.mzML",631635.051411061,70.0657792808289,463.347991943359,"ZH",2022-06-30
"FT0068","Smp_30June-ZL_1.mzML",902134.609536444,70.0657855481425,465.634368896484,"ZL",2022-06-30
"FT0068","Smp_30June-ZL_2.mzML",692181.085839212,70.0658039851255,474.633178710938,"ZL",2022-06-30
"FT0068","Smp_30June-ZL_3.mzML",532354.967982576,70.0658496410558,465.650726318359,"ZL",2022-06-30
"FT0098","Smp_14July-C_1.mzML",309372.329664912,73.0767322446933,176.792816162109,"C",2022-07-14
"FT0098","Smp_14July-C_2.mzML",34383.1531294674,73.0767031133284,191.705505371094,"C",2022-07-14
"FT0098","Smp_14July-C_3.mzML",115483.588937096,73.0766745926375,174.172454833984,"C",2022-07-14
"FT0098","Smp_14July-LH_1.mzML",676481.741784464,73.0767588194919,171.974166870117,"LH",2022-07-14
"FT0098","Smp_14July-LH_2.mzML",44332.4454630245,73.0766710952222,179.992126464844,"LH",2022-07-14
"FT0098","Smp_14July-LH_3.mzML",20268.4844790185,73.0766739048626,171.608993530273,"LH",2022-07-14
"FT0098","Smp_14July-LL_1.mzML",38748.4903671975,73.0767004888082,172.824005126953,"LL",2022-07-14
"FT0098","Smp_14July-LL_2.mzML",144556.885826507,73.0766904986931,200.246520996094,"LL",2022-07-14
"FT0098","Smp_14July-LL_3.mzML",43842.2666169637,73.0767334952623,198.658538818359,"LL",2022-07-14
"FT0098","Smp_14July-RH_1.mzML",22935.0228309069,73.0767130786379,199.795074462891,"RH",2022-07-14
"FT0098","Smp_14July-RH_2.mzML",565880.829639361,73.0767288674729,184.498489379883,"RH",2022-07-14
"FT0098","Smp_14July-RH_3.mzML",949702.50840081,73.0766618097339,204.798461914062,"RH",2022-07-14
"FT0098","Smp_14July-RL_1.mzML",447650.700992032,73.0767306331316,207.674682617188,"RL",2022-07-14
"FT0098","Smp_14July-RL_2.mzML",1047156.26429593,73.0767251532694,170.02262878418,"RL",2022-07-14
"FT0098","Smp_14July-RL_3.mzML",1023400.22295852,73.0767433670031,188.645202636719,"RL",2022-07-14
"FT0098","Smp_14July-ZF_1.mzML",67405.8035953995,73.0767142077805,187.821136474609,"ZF",2022-07-14
"FT0098","Smp_14July-ZF_2.mzML",165701.753648479,73.0766970779323,195.992935180664,"ZF",2022-07-14
"FT0098","Smp_14July-ZF_3.mzML",168192.315113501,73.0766805146887,167.279922485352,"ZF",2022-07-14
"FT0098","Smp_14July-ZH_1.mzML",845853.380425536,73.0766875071242,189.570007324219,"ZH",2022-07-14
"FT0098","Smp_14July-ZH_2.mzML",73246.1535720277,73.0767005161474,170.237854003906,"ZH",2022-07-14
"FT0098","Smp_14July-ZH_3.mzML",346367.798421933,73.076744100463,161.427581787109,"ZH",2022-07-14
"FT0098","Smp_14July-ZL_1.mzML",180414.620788433,73.0767448373064,168.671142578125,"ZL",2022-07-14
"FT0098","Smp_14July-ZL_2.mzML",68806.3289818738,73.0766728777526,171.130523681641,"ZL",2022-07-14
"FT0098","Smp_14July-ZL_3.mzML",1358303.48977918,73.0767342289318,179.358184814453,"ZL",2022-07-14
"FT0098","Smp_21July-C_1.mzML",87772.6912623233,73.0766637193709,168.414093017578,"C",2022-07-21
"FT0098","Smp_21July-C_2.mzML",22429.2470952273,73.0766654988117,197.624801635742,"C",2022-07-21
"FT0098","Smp_21July-C_3.mzML",3885624.31512475,73.0767376126018,194.739318847656,"C",2022-07-21
"FT0098","Smp_21July-LH_1.mzML",33527.3930737449,73.0767094887309,162.649612426758,"LH",2022-07-21
"FT0098","Smp_21July-LH_1.mzML",19054.0536836695,73.0767094887309,162.649612426758,"LH",2022-07-21
"FT0098","Smp_21July-LH_2.mzML",NA,73.0766909463969,188.004776000977,"LH",2022-07-21
"FT0098","Smp_21July-LH_3.mzML",763985.273969812,73.0766774029862,190.558624267578,"LH",2022-07-21
"FT0098","Smp_21July-LL_1.mzML",1070554.60654661,73.076711888516,190.349472045898,"LL",2022-07-21
"FT0098","Smp_21July-LL_2.mzML",37300.5016988681,73.076693790788,183.968887329102,"LL",2022-07-21
"FT0098","Smp_21July-LL_3.mzML",78433.2994453018,73.0767076673429,193.155670166016,"LL",2022-07-21
"FT0098","Smp_21July-RH_1.mzML",3657.85380273778,73.076663141953,195.909271240234,"RH",2022-07-21
"FT0098","Smp_21July-RH_1.mzML",2908.65507989047,73.076663141953,195.909271240234,"RH",2022-07-21
"FT0098","Smp_21July-RH_1.mzML",4579.95130198423,73.076663141953,195.909271240234,"RH",2022-07-21
"FT0098","Smp_21July-RH_2.mzML",NA,73.076697849118,160.821578979492,"RH",2022-07-21
"FT0098","Smp_21July-RH_3.mzML",NA,73.0766784633534,168.251892089844,"RH",2022-07-21
"FT0098","Smp_21July-RL_1.mzML",995424.89179125,73.0767176626483,167.059387207031,"RL",2022-07-21
"FT0098","Smp_21July-RL_1.mzML",559005.760523208,73.0767176626483,167.059387207031,"RL",2022-07-21
"FT0098","Smp_21July-RL_1.mzML",740581.045288069,73.0767176626483,167.059387207031,"RL",2022-07-21
"FT0098","Smp_21July-RL_2.mzML",NA,73.0767011891146,169.58740234375,"RL",2022-07-21
"FT0098","Smp_21July-RL_3.mzML",NA,73.0766821013023,187.772659301758,"RL",2022-07-21
"FT0098","Smp_21July-ZF_1.mzML",857135.467105588,73.0767219109787,160.411514282227,"ZF",2022-07-21
"FT0098","Smp_21July-ZF_2.mzML",1149521.79491213,73.0767141735754,200.427642822266,"ZF",2022-07-21
"FT0098","Smp_21July-ZF_3.mzML",361256.505402892,73.0766938587457,182.681823730469,"ZF",2022-07-21
"FT0098","Smp_21July-ZH_1.mzML",56055.2134671047,73.076658165884,183.304260253906,"ZH",2022-07-21
"FT0098","Smp_21July-ZH_2.mzML",190709.239613301,73.0766874933929,181.116638183594,"ZH",2022-07-21
"FT0098","Smp_21July-ZH_3.mzML",63710.7521853347,73.0767425096145,176.534530639648,"ZH",2022-07-21
"FT0098","Smp_21July-ZL_1.mzML",1792249.94556659,73.0766951527864,184.482894897461,"ZL",2022-07-21
"FT0098","Smp_21July-ZL_2.mzML",95532.5295679634,73.0766980914133,167.168853759766,"ZL",2022-07-21
"FT0098","Smp_21July-ZL_3.mzML",46788.6692154017,73.0766699774085,190.038330078125,"ZL",2022-07-21
"FT0098","Smp_27July-C_1.mzML",53803.9017626856,73.0766555374492,189.869750976562,"C",2022-07-27
"FT0098","Smp_27July-C_2.mzML",29024.7976119893,73.0766624679727,188.435272216797,"C",2022-07-27
"FT0098","Smp_27July-C_3.mzML",260257.987029093,73.0767661601881,177.523626,"C",2022-07-27
"FT0098","Smp_27July-LH_1.mzML",27422.3386934179,73.0766609153338,191.725280761719,"LH",2022-07-27
"FT0098","Smp_27July-LH_2.mzML",48051.9348743931,73.0767591800351,191.498199462891,"LH",2022-07-27
"FT0098","Smp_27July-LH_3.mzML",17660.9905747799,73.0766968953711,198.813934326172,"LH",2022-07-27
"FT0098","Smp_27July-LL_1.mzML",83894.9648368754,73.076699003471,184.706771850586,"LL",2022-07-27
"FT0098","Smp_27July-LL_2.mzML",323201.243345101,73.0767304214894,168.991302490234,"LL",2022-07-27
"FT0098","Smp_27July-LL_3.mzML",37620.5354006126,73.0766834112568,199.107330322266,"LL",2022-07-27
"FT0098","Smp_27July-RH_1.mzML",50538.3023340871,73.07667179639,195.948745727539,"RH",2022-07-27
"FT0098","Smp_27July-RH_2.mzML",465328.136916439,73.0767414167005,190.462158203125,"RH",2022-07-27
"FT0098","Smp_27July-RH_2.mzML",332885.077400234,73.0767414167005,190.462158203125,"RH",2022-07-27
"FT0098","Smp_27July-RH_3.mzML",28944.3535229622,73.0767035398895,166.154052734375,"RH",2022-07-27
"FT0098","Smp_27July-RL_1.mzML",488106.540405559,73.0767191021958,167.822631835938,"RL",2022-07-27
"FT0098","Smp_27July-RL_2.mzML",22852.2620606367,73.0767034457681,198.391693115234,"RL",2022-07-27
"FT0098","Smp_27July-RL_3.mzML",19947.0200717319,73.0767329734568,179.538650512695,"RL",2022-07-27
"FT0098","Smp_27July-ZF_1.mzML",1718218.46568902,73.0766766540231,159.935043334961,"ZF",2022-07-27
"FT0098","Smp_27July-ZF_2.mzML",95124.4933986241,73.0767134850724,181.562286376953,"ZF",2022-07-27
"FT0098","Smp_27July-ZF_3.mzML",225529.823277022,73.0766671332139,185.571060180664,"ZF",2022-07-27
"FT0098","Smp_27July-ZH_1.mzML",1066542.36451291,73.0766848452059,188.551727294922,"ZH",2022-07-27
"FT0098","Smp_27July-ZH_2.mzML",1046694.28616792,73.0767012591445,155.157531738281,"ZH",2022-07-27
"FT0098","Smp_27July-ZH_3.mzML",68011.1786655542,73.0766887481174,180.356079101562,"ZH",2022-07-27
"FT0098","Smp_27July-ZL_1.mzML",1860102.21443277,73.0767235064311,183.616271972656,"ZL",2022-07-27
"FT0098","Smp_27July-ZL_2.mzML",108107.576817795,73.0767141697302,160.253677368164,"ZL",2022-07-27
"FT0098","Smp_27July-ZL_3.mzML",95354.4676637107,73.076718691117,162.940368652344,"ZL",2022-07-27
"FT0098","Smp_27June-T0Tote1_1.mzML",NA,73.0766895097845,179.484771728516,"Tote",NA
"FT0098","Smp_27June-T0Tote1_2.mzML",NA,73.0766642652594,154.503082275391,"Tote",NA
"FT0098","Smp_27June-T0Tote2_1.mzML",NA,73.0766959582697,179.321212768555,"Tote",NA
"FT0098","Smp_27June-T0Tote2_2.mzML",NA,73.07668232011,169.940338134766,"Tote",NA
"FT0098","Smp_27June-T0Tote3_1.mzML",NA,73.0767296603678,197.503967285156,"Tote",NA
"FT0098","Smp_27June-T0Tote3_2.mzML",NA,73.0767168549542,206.461959838867,"Tote",NA
"FT0098","Smp_27June-T0Tote3_2.mzML",NA,73.0767138334909,168.148620605469,"Tote",NA
"FT0098","Smp_27June-T0Tote4_1.mzML",NA,73.0767360014085,158.970993041992,"Tote",NA
"FT0098","Smp_27June-T0Tote4_2.mzML",NA,73.0767208969453,179.382080078125,"Tote",NA
"FT0098","Smp_30June-C_1.mzML",147650.208371688,73.0767168767762,181.846237182617,"C",2022-06-30
"FT0098","Smp_30June-C_2.mzML",1513114.5475324,73.0766999537339,179.346496582031,"C",2022-06-30
"FT0098","Smp_30June-C_3.mzML",784536.104565071,73.0767162335066,172.946670532227,"C",2022-06-30
"FT0098","Smp_30June-LH_1.mzML",81034.9645101023,73.0766751287409,173.572265625,"LH",2022-06-30
"FT0098","Smp_30June-LH_2.mzML",2287993.91679586,73.0767210919072,164.864654541016,"LH",2022-06-30
"FT0098","Smp_30June-LH_3.mzML",176747.134244446,73.0766988243927,189.593841552734,"LH",2022-06-30
"FT0098","Smp_30June-LL_1.mzML",181971.49730622,73.0766830149811,183.308471679688,"LL",2022-06-30
"FT0098","Smp_30June-LL_2.mzML",2456814.54036338,73.0766894730723,163.757583618164,"LL",2022-06-30
"FT0098","Smp_30June-LL_3.mzML",70790.1620213806,73.0766697676878,161.495376586914,"LL",2022-06-30
"FT0098","Smp_30June-RH_1.mzML",62356.1845559033,73.0767322479184,194.772796630859,"RH",2022-06-30
"FT0098","Smp_30June-RH_2.mzML",2093871.75426859,73.0766917070568,199.400497436523,"RH",2022-06-30
"FT0098","Smp_30June-RH_3.mzML",81385.1106768173,73.076714944557,180.292541503906,"RH",2022-06-30
"FT0098","Smp_30June-RL_1.mzML",62029.7451306768,73.076683874794,189.516937255859,"RL",2022-06-30
"FT0098","Smp_30June-RL_2.mzML",49468.6845356042,73.0766814783994,198.574340820312,"RL",2022-06-30
"FT0098","Smp_30June-RL_3.mzML",73631.5922560914,73.0766891809064,175.454635620117,"RL",2022-06-30
"FT0098","Smp_30June-ZF_1.mzML",353162.896509745,73.076749705085,160.915618896484,"ZF",2022-06-30
"FT0098","Smp_30June-ZF_2.mzML",268479.595694154,73.0766916757618,188.579681396484,"ZF",2022-06-30
"FT0098","Smp_30June-ZF_3.mzML",3064955.28985425,73.0767467896294,177.242965698242,"ZF",2022-06-30
"FT0098","Smp_30June-ZH_1.mzML",604374.274258422,73.0767102904301,195.149261474609,"ZH",2022-06-30
"FT0098","Smp_30June-ZH_2.mzML",139239.58608059,73.0767059607243,184.022003173828,"ZH",2022-06-30
"FT0098","Smp_30June-ZH_3.mzML",156927.146243597,73.0766758372899,178.570465087891,"ZH",2022-06-30
"FT0098","Smp_30June-ZL_1.mzML",2612504.48545436,73.0766822739954,179.666275024414,"ZL",2022-06-30
"FT0098","Smp_30June-ZL_2.mzML",57413.7779995317,73.0766948193499,189.793395996094,"ZL",2022-06-30
"FT0098","Smp_30June-ZL_3.mzML",197774.06493216,73.0767250356289,175.443145751953,"ZL",2022-06-30
"FT0114","Smp_14July-C_1.mzML",438827.689731237,74.0607360155511,1185.67297363281,"C",2022-07-14
"FT0114","Smp_14July-C_2.mzML",98222.396748992,74.0607142316622,1146.04455566406,"C",2022-07-14
"FT0114","Smp_14July-C_3.mzML",214450.065171864,74.0606726425404,1167.14575195312,"C",2022-07-14
"FT0114","Smp_14July-LH_1.mzML",394189.170790894,74.0607489107671,1160.60546875,"LH",2022-07-14
"FT0114","Smp_14July-LH_2.mzML",127238.409140721,74.060673663171,1166.98522949219,"LH",2022-07-14
"FT0114","Smp_14July-LH_3.mzML",58467.7654786374,74.0606581398708,1183.34716796875,"LH",2022-07-14
"FT0114","Smp_14July-LL_1.mzML",95290.4873942538,74.0607147015833,1171.60791015625,"LL",2022-07-14
"FT0114","Smp_14July-LL_2.mzML",104290.91315806,74.0606684164563,1170.82824707031,"LL",2022-07-14
"FT0114","Smp_14July-LL_3.mzML",284768.403762973,74.060766472643,1164.46337890625,"LL",2022-07-14
"FT0114","Smp_14July-RH_1.mzML",75781.8635849082,74.060709677803,1153.00744628906,"RH",2022-07-14
"FT0114","Smp_14July-RH_2.mzML",253322.913396115,74.0607314980914,1179.28198242188,"RH",2022-07-14
"FT0114","Smp_14July-RH_3.mzML",650365.008101825,74.0606817539215,1180.06005859375,"RH",2022-07-14
"FT0114","Smp_14July-RL_1.mzML",512024.026534951,74.0607426828304,1194.20458984375,"RL",2022-07-14
"FT0114","Smp_14July-RL_1.mzML",283565.133071248,74.0607404125934,1168.10083007812,"RL",2022-07-14
"FT0114","Smp_14July-RL_2.mzML",550355.586600209,74.0607204210256,1165.20703125,"RL",2022-07-14
"FT0114","Smp_14July-RL_3.mzML",234755.966202175,74.0607096567126,1147.84777832031,"RL",2022-07-14
"FT0114","Smp_14July-ZF_1.mzML",196986.774678904,74.060704022565,1146.01135253906,"ZF",2022-07-14
"FT0114","Smp_14July-ZF_2.mzML",722324.57498769,74.0607284761337,1153.978515625,"ZF",2022-07-14
"FT0114","Smp_14July-ZF_3.mzML",286377.523690227,74.0606747744138,1150.71484375,"ZF",2022-07-14
"FT0114","Smp_14July-ZH_1.mzML",220665.864961452,74.0607000352929,1149.89916992188,"ZH",2022-07-14
"FT0114","Smp_14July-ZH_2.mzML",81693.7476931842,74.060654811434,1164.1923828125,"ZH",2022-07-14
"FT0114","Smp_14July-ZH_3.mzML",714230.245112018,74.0607561045717,1184.12768554688,"ZH",2022-07-14
"FT0114","Smp_14July-ZH_3.mzML",441264.96215469,74.0607496898936,1143.10791015625,"ZH",2022-07-14
"FT0114","Smp_14July-ZL_1.mzML",131670.948513183,74.0607386111604,1159.58642578125,"ZL",2022-07-14
"FT0114","Smp_14July-ZL_2.mzML",215197.0221274,74.0607203037553,1171.73913574219,"ZL",2022-07-14
"FT0114","Smp_14July-ZL_3.mzML",867886.591894997,74.0607261634107,1160.51550292969,"ZL",2022-07-14
"FT0114","Smp_21July-C_1.mzML",194437.595571842,74.060661544984,1176.4296875,"C",2022-07-21
"FT0114","Smp_21July-C_2.mzML",100399.566350992,74.060664202331,1161.84594726562,"C",2022-07-21
"FT0114","Smp_21July-C_3.mzML",1820084.13391124,74.060736659846,1186.19421386719,"C",2022-07-21
"FT0114","Smp_21July-LH_1.mzML",90848.973255851,74.060707685885,1149.31433105469,"LH",2022-07-21
"FT0114","Smp_21July-LH_1.mzML",51630.6534694107,74.060707685885,1149.31433105469,"LH",2022-07-21
"FT0114","Smp_21July-LH_2.mzML",NA,74.060699163649,1184.38647460938,"LH",2022-07-21
"FT0114","Smp_21July-LH_3.mzML",378369.136234152,74.0607188628586,1154.00354003906,"LH",2022-07-21
"FT0114","Smp_21July-LL_1.mzML",588822.048838956,74.0607262790393,1173.69848632812,"LL",2022-07-21
"FT0114","Smp_21July-LL_2.mzML",95085.5841428868,74.0607086196736,1169.93493652344,"LL",2022-07-21
"FT0114","Smp_21July-LL_3.mzML",190308.936366453,74.0607061165605,1162.32788085938,"LL",2022-07-21
"FT0114","Smp_21July-RH_1.mzML",38285.0622590103,74.0606612073239,1153.55639648438,"RH",2022-07-21
"FT0114","Smp_21July-RH_1.mzML",30443.5460871195,74.0606612073239,1153.55639648438,"RH",2022-07-21
"FT0114","Smp_21July-RH_1.mzML",47936.2298756889,74.0606612073239,1153.55639648438,"RH",2022-07-21
"FT0114","Smp_21July-RH_2.mzML",NA,74.0607166592155,1148.02770996094,"RH",2022-07-21
"FT0114","Smp_21July-RH_3.mzML",NA,74.0606668573106,1160.52795410156,"RH",2022-07-21
"FT0114","Smp_21July-RL_1.mzML",584105.176024019,74.0607161157829,1149.41650390625,"RL",2022-07-21
"FT0114","Smp_21July-RL_1.mzML",328018.880019451,74.0607161157829,1149.41650390625,"RL",2022-07-21
"FT0114","Smp_21July-RL_1.mzML",434565.405572312,74.0607161157829,1149.41650390625,"RL",2022-07-21
"FT0114","Smp_21July-RL_2.mzML",NA,74.0607341802071,1171.12451171875,"RL",2022-07-21
"FT0114","Smp_21July-RL_3.mzML",NA,74.0606949006317,1152.52954101562,"RL",2022-07-21
"FT0114","Smp_21July-ZF_1.mzML",662195.952977818,74.0607338283401,1181.28918457031,"ZF",2022-07-21
"FT0114","Smp_21July-ZF_2.mzML",1298229.72298616,74.0607424928106,1180.07836914062,"ZF",2022-07-21
"FT0114","Smp_21July-ZF_3.mzML",291215.361157384,74.0607073430999,1166.08972167969,"ZF",2022-07-21
"FT0114","Smp_21July-ZH_1.mzML",124435.559849616,74.0606547017558,1150.09716796875,"ZH",2022-07-21
"FT0114","Smp_21July-ZH_2.mzML",343835.261347675,74.0607326498134,1152.99938964844,"ZH",2022-07-21
"FT0114","Smp_21July-ZH_3.mzML",163133.134146587,74.060736059976,1184.82775878906,"ZH",2022-07-21
"FT0114","Smp_21July-ZL_1.mzML",358333.447250423,74.060705294703,1148.37768554688,"ZL",2022-07-21
"FT0114","Smp_21July-ZL_2.mzML",171051.57665584,74.0607005408184,1148.376953125,"ZL",2022-07-21
"FT0114","Smp_21July-ZL_3.mzML",194915.739892473,74.0606786864943,1176.4072265625,"ZL",2022-07-21
"FT0114","Smp_27July-C_1.mzML",292199.580468562,74.0606991541398,1183.00451660156,"C",2022-07-27
"FT0114","Smp_27July-C_2.mzML",105230.856657091,74.0606731951878,1145.25744628906,"C",2022-07-27
"FT0114","Smp_27July-C_3.mzML",475947.982080993,74.0607500154521,1147.44366,"C",2022-07-27
"FT0114","Smp_27July-LH_1.mzML",66419.3422291191,74.0606675706972,1152.96948242188,"LH",2022-07-27
